Date,Difficulty
9/9/2018,7.0192E+12
9/10/2018,7.0192E+12
9/11/2018,7.0192E+12
9/12/2018,7.0192E+12
9/13/2018,7.0192E+12
9/14/2018,7.0192E+12
9/15/2018,7.0192E+12
9/16/2018,7.0192E+12
9/17/2018,7.0192E+12
9/18/2018,7.0192E+12
9/19/2018,7.0192E+12
9/20/2018,7.0192E+12
9/21/2018,7.15263E+12
9/22/2018,7.15263E+12
9/23/2018,7.15263E+12
9/24/2018,7.15263E+12
9/25/2018,7.15263E+12
9/26/2018,7.15263E+12
9/27/2018,7.15263E+12
9/28/2018,7.15263E+12
9/29/2018,7.15263E+12
9/30/2018,7.15263E+12
10/1/2018,7.15263E+12
10/2/2018,7.15263E+12
10/3/2018,7.15263E+12
10/4/2018,7.15263E+12
10/5/2018,7.45497E+12
10/6/2018,7.45497E+12
10/7/2018,7.45497E+12
10/8/2018,7.45497E+12
10/9/2018,7.45497E+12
10/10/2018,7.45497E+12
10/11/2018,7.45497E+12
10/12/2018,7.45497E+12
10/13/2018,7.45497E+12
10/14/2018,7.45497E+12
10/15/2018,7.45497E+12
10/16/2018,7.45497E+12
10/17/2018,7.45497E+12
10/18/2018,7.45497E+12
10/19/2018,7.18285E+12
10/20/2018,7.18285E+12
10/21/2018,7.18285E+12
10/22/2018,7.18285E+12
10/23/2018,7.18285E+12
10/24/2018,7.18285E+12
10/25/2018,7.18285E+12
10/26/2018,7.18285E+12
10/27/2018,7.18285E+12
10/28/2018,7.18285E+12
10/29/2018,7.18285E+12
10/30/2018,7.18285E+12
10/31/2018,7.18285E+12
11/1/2018,7.18285E+12
11/2/2018,7.1844E+12
11/3/2018,7.1844E+12
11/4/2018,7.1844E+12
11/5/2018,7.1844E+12
11/6/2018,7.1844E+12
11/7/2018,7.1844E+12
11/8/2018,7.1844E+12
11/9/2018,7.1844E+12
11/10/2018,7.1844E+12
11/11/2018,7.1844E+12
11/12/2018,7.1844E+12
11/13/2018,7.1844E+12
11/14/2018,7.1844E+12
11/15/2018,7.1844E+12
11/16/2018,7.1844E+12
11/17/2018,6.6533E+12
11/18/2018,6.6533E+12
11/19/2018,6.6533E+12
11/20/2018,6.6533E+12
11/21/2018,6.6533E+12
11/22/2018,6.6533E+12
11/23/2018,6.6533E+12
11/24/2018,6.6533E+12
11/25/2018,6.6533E+12
11/26/2018,6.6533E+12
11/27/2018,6.6533E+12
11/28/2018,6.6533E+12
11/29/2018,6.6533E+12
11/30/2018,6.6533E+12
12/1/2018,6.6533E+12
12/2/2018,6.6533E+12
12/3/2018,6.6533E+12
12/4/2018,5.6464E+12
12/5/2018,5.6464E+12
12/6/2018,5.6464E+12
12/7/2018,5.6464E+12
12/8/2018,5.6464E+12
12/9/2018,5.6464E+12
12/10/2018,5.6464E+12
12/11/2018,5.6464E+12
12/12/2018,5.6464E+12
12/13/2018,5.6464E+12
12/14/2018,5.6464E+12
12/15/2018,5.6464E+12
12/16/2018,5.6464E+12
12/17/2018,5.6464E+12
12/18/2018,5.6464E+12
12/19/2018,5.10642E+12
12/20/2018,5.10642E+12
12/21/2018,5.10642E+12
12/22/2018,5.10642E+12
12/23/2018,5.10642E+12
12/24/2018,5.10642E+12
12/25/2018,5.10642E+12
12/26/2018,5.10642E+12
12/27/2018,5.10642E+12
12/28/2018,5.10642E+12
12/29/2018,5.10642E+12
12/30/2018,5.10642E+12
12/31/2018,5.10642E+12
1/1/2019,5.6186E+12
1/2/2019,5.6186E+12
1/3/2019,5.6186E+12
1/4/2019,5.6186E+12
1/5/2019,5.6186E+12
1/6/2019,5.6186E+12
1/7/2019,5.6186E+12
1/8/2019,5.6186E+12
1/9/2019,5.6186E+12
1/10/2019,5.6186E+12
1/11/2019,5.6186E+12
1/12/2019,5.6186E+12
1/13/2019,5.6186E+12
1/14/2019,5.6186E+12
1/15/2019,5.88399E+12
1/16/2019,5.88399E+12
1/17/2019,5.88399E+12
1/18/2019,5.88399E+12
1/19/2019,5.88399E+12
1/20/2019,5.88399E+12
1/21/2019,5.88399E+12
1/22/2019,5.88399E+12
1/23/2019,5.88399E+12
1/24/2019,5.88399E+12
1/25/2019,5.88399E+12
1/26/2019,5.88399E+12
1/27/2019,5.88399E+12
1/28/2019,5.88399E+12
1/29/2019,5.81466E+12
1/30/2019,5.81466E+12
1/31/2019,5.81466E+12
2/1/2019,5.81466E+12
2/2/2019,5.81466E+12
2/3/2019,5.81466E+12
2/4/2019,5.81466E+12
2/5/2019,5.81466E+12
2/6/2019,5.81466E+12
2/7/2019,5.81466E+12
2/8/2019,5.81466E+12
2/9/2019,5.81466E+12
2/10/2019,5.81466E+12
2/11/2019,6.06152E+12
2/12/2019,6.06152E+12
2/13/2019,6.06152E+12
2/14/2019,6.06152E+12
2/15/2019,6.06152E+12
2/16/2019,6.06152E+12
2/17/2019,6.06152E+12
2/18/2019,6.06152E+12
2/19/2019,6.06152E+12
2/20/2019,6.06152E+12
2/21/2019,6.06152E+12
2/22/2019,6.06152E+12
2/23/2019,6.06152E+12
2/24/2019,6.06152E+12
2/25/2019,6.07185E+12
2/26/2019,6.07185E+12
2/27/2019,6.07185E+12
2/28/2019,6.07185E+12
3/1/2019,6.07185E+12
3/2/2019,6.07185E+12
3/3/2019,6.07185E+12
3/4/2019,6.07185E+12
3/5/2019,6.07185E+12
3/6/2019,6.07185E+12
3/7/2019,6.07185E+12
3/8/2019,6.07185E+12
3/9/2019,6.07185E+12
3/10/2019,6.07185E+12
3/11/2019,6.06889E+12
3/12/2019,6.06889E+12
3/13/2019,6.06889E+12
3/14/2019,6.06889E+12
3/15/2019,6.06889E+12
3/16/2019,6.06889E+12
3/17/2019,6.06889E+12
3/18/2019,6.06889E+12
3/19/2019,6.06889E+12
3/20/2019,6.06889E+12
3/21/2019,6.06889E+12
3/22/2019,6.06889E+12
3/23/2019,6.06889E+12
3/24/2019,6.06889E+12
3/25/2019,6.37927E+12
3/26/2019,6.37927E+12
3/27/2019,6.37927E+12
3/28/2019,6.37927E+12
3/29/2019,6.37927E+12
3/30/2019,6.37927E+12
3/31/2019,6.37927E+12
4/1/2019,6.37927E+12
4/2/2019,6.37927E+12
4/3/2019,6.37927E+12
4/4/2019,6.37927E+12
4/5/2019,6.37927E+12
4/6/2019,6.37927E+12
4/7/2019,6.39302E+12
4/8/2019,6.39302E+12
4/9/2019,6.39302E+12
4/10/2019,6.39302E+12
4/11/2019,6.39302E+12
4/12/2019,6.39302E+12
4/13/2019,6.39302E+12
4/14/2019,6.39302E+12
4/15/2019,6.39302E+12
4/16/2019,6.39302E+12
4/17/2019,6.39302E+12
4/18/2019,6.39302E+12
4/19/2019,6.39302E+12
4/20/2019,6.39302E+12
4/21/2019,6.39302E+12
4/22/2019,6.35303E+12
4/23/2019,6.35303E+12
4/24/2019,6.35303E+12
4/25/2019,6.35303E+12
4/26/2019,6.35303E+12
4/27/2019,6.35303E+12
4/28/2019,6.35303E+12
4/29/2019,6.35303E+12
4/30/2019,6.35303E+12
5/1/2019,6.35303E+12
5/2/2019,6.35303E+12
5/3/2019,6.35303E+12
5/4/2019,6.35303E+12
5/5/2019,6.70217E+12
5/6/2019,6.70217E+12
5/7/2019,6.70217E+12
5/8/2019,6.70217E+12
5/9/2019,6.70217E+12
5/10/2019,6.70217E+12
5/11/2019,6.70217E+12
5/12/2019,6.70217E+12
5/13/2019,6.70217E+12
5/14/2019,6.70217E+12
5/15/2019,6.70217E+12
5/16/2019,6.70217E+12
5/17/2019,6.70217E+12
5/18/2019,6.70217E+12
5/19/2019,6.70463E+12
5/20/2019,6.70463E+12
5/21/2019,6.70463E+12
5/22/2019,6.70463E+12
5/23/2019,6.70463E+12
5/24/2019,6.70463E+12
5/25/2019,6.70463E+12
5/26/2019,6.70463E+12
5/27/2019,6.70463E+12
5/28/2019,6.70463E+12
5/29/2019,6.70463E+12
5/30/2019,6.70463E+12
5/31/2019,7.45968E+12
6/1/2019,7.45968E+12
6/2/2019,7.45968E+12
6/3/2019,7.45968E+12
6/4/2019,7.45968E+12
6/5/2019,7.45968E+12
6/6/2019,7.45968E+12
6/7/2019,7.45968E+12
6/8/2019,7.45968E+12
6/9/2019,7.45968E+12
6/10/2019,7.45968E+12
6/11/2019,7.45968E+12
6/12/2019,7.45968E+12
6/13/2019,7.45968E+12
6/14/2019,7.45968E+12
6/15/2019,7.4094E+12
6/16/2019,7.4094E+12
6/17/2019,7.4094E+12
6/18/2019,7.4094E+12
6/19/2019,7.4094E+12
6/20/2019,7.4094E+12
6/21/2019,7.4094E+12
6/22/2019,7.4094E+12
6/23/2019,7.4094E+12
6/24/2019,7.4094E+12
6/25/2019,7.4094E+12
6/26/2019,7.4094E+12
6/27/2019,7.4094E+12
6/28/2019,7.93471E+12
6/29/2019,7.93471E+12
6/30/2019,7.93471E+12
7/1/2019,7.93471E+12
7/2/2019,7.93471E+12
7/3/2019,7.93471E+12
7/4/2019,7.93471E+12
7/5/2019,7.93471E+12
7/6/2019,7.93471E+12
7/7/2019,7.93471E+12
7/8/2019,7.93471E+12
7/9/2019,7.93471E+12
7/10/2019,9.06416E+12
7/11/2019,9.06416E+12
7/12/2019,9.06416E+12
7/13/2019,9.06416E+12
7/14/2019,9.06416E+12
7/15/2019,9.06416E+12
7/16/2019,9.06416E+12
7/17/2019,9.06416E+12
7/18/2019,9.06416E+12
7/19/2019,9.06416E+12
7/20/2019,9.06416E+12
7/21/2019,9.06416E+12
7/22/2019,9.06416E+12
7/23/2019,9.06416E+12
7/24/2019,9.01379E+12
7/25/2019,9.01379E+12
7/26/2019,9.01379E+12
7/27/2019,9.01379E+12
7/28/2019,9.01379E+12
7/29/2019,9.01379E+12
7/30/2019,9.01379E+12
7/31/2019,9.01379E+12
8/1/2019,9.01379E+12
8/2/2019,9.01379E+12
8/3/2019,9.01379E+12
8/4/2019,9.01379E+12
8/5/2019,9.01379E+12
8/6/2019,9.98535E+12
8/7/2019,9.98535E+12
8/8/2019,9.98535E+12
8/9/2019,9.98535E+12
8/10/2019,9.98535E+12
8/11/2019,9.98535E+12
8/12/2019,9.98535E+12
8/13/2019,9.98535E+12
8/14/2019,9.98535E+12
8/15/2019,9.98535E+12
8/16/2019,9.98535E+12
8/17/2019,9.98535E+12
8/18/2019,9.98535E+12
8/19/2019,1.01835E+13
8/20/2019,1.01835E+13
8/21/2019,1.01835E+13
8/22/2019,1.01835E+13
8/23/2019,1.01835E+13
8/24/2019,1.01835E+13
8/25/2019,1.01835E+13
8/26/2019,1.01835E+13
8/27/2019,1.01835E+13
8/28/2019,1.01835E+13
8/29/2019,1.01835E+13
8/30/2019,1.01835E+13
8/31/2019,1.01835E+13
9/1/2019,1.01835E+13
9/2/2019,1.0772E+13
9/3/2019,1.0772E+13
9/4/2019,1.0772E+13
9/5/2019,1.0772E+13
9/6/2019,1.0772E+13
9/7/2019,1.0772E+13
9/8/2019,1.0772E+13
9/9/2019,1.0772E+13
9/10/2019,1.0772E+13
9/11/2019,1.0772E+13
9/12/2019,1.0772E+13
9/13/2019,1.0772E+13
9/14/2019,1.18906E+13
9/15/2019,1.18906E+13
9/16/2019,1.18906E+13
9/17/2019,1.18906E+13
9/18/2019,1.18906E+13
9/19/2019,1.18906E+13
9/20/2019,1.18906E+13
9/21/2019,1.18906E+13
9/22/2019,1.18906E+13
9/23/2019,1.18906E+13
9/24/2019,1.18906E+13
9/25/2019,1.18906E+13
9/26/2019,1.18906E+13
9/27/2019,1.27598E+13
9/28/2019,1.27598E+13
9/29/2019,1.27598E+13
9/30/2019,1.27598E+13
10/1/2019,1.27598E+13
10/2/2019,1.27598E+13
10/3/2019,1.27598E+13
10/4/2019,1.27598E+13
10/5/2019,1.27598E+13
10/6/2019,1.27598E+13
10/7/2019,1.27598E+13
10/8/2019,1.27598E+13
10/9/2019,1.27598E+13
10/10/2019,1.27598E+13
10/11/2019,1.30081E+13
10/12/2019,1.30081E+13
10/13/2019,1.30081E+13
10/14/2019,1.30081E+13
10/15/2019,1.30081E+13
10/16/2019,1.30081E+13
10/17/2019,1.30081E+13
10/18/2019,1.30081E+13
10/19/2019,1.30081E+13
10/20/2019,1.30081E+13
10/21/2019,1.30081E+13
10/22/2019,1.30081E+13
10/23/2019,1.30081E+13
10/24/2019,1.36915E+13
10/25/2019,1.36915E+13
10/26/2019,1.36915E+13
10/27/2019,1.36915E+13
10/28/2019,1.36915E+13
10/29/2019,1.36915E+13
10/30/2019,1.36915E+13
10/31/2019,1.36915E+13
11/1/2019,1.36915E+13
11/2/2019,1.36915E+13
11/3/2019,1.36915E+13
11/4/2019,1.36915E+13
11/5/2019,1.36915E+13
11/6/2019,1.36915E+13
11/7/2019,1.36915E+13
11/8/2019,1.272E+13
11/9/2019,1.272E+13
11/10/2019,1.272E+13
11/11/2019,1.272E+13
11/12/2019,1.272E+13
11/13/2019,1.272E+13
11/14/2019,1.272E+13
11/15/2019,1.272E+13
11/16/2019,1.272E+13
11/17/2019,1.272E+13
11/18/2019,1.272E+13
11/19/2019,1.272E+13
11/20/2019,1.272E+13
11/21/2019,1.272E+13
11/22/2019,1.29732E+13
11/23/2019,1.29732E+13
11/24/2019,1.29732E+13
11/25/2019,1.29732E+13
11/26/2019,1.29732E+13
11/27/2019,1.29732E+13
11/28/2019,1.29732E+13
11/29/2019,1.29732E+13
11/30/2019,1.29732E+13
12/1/2019,1.29732E+13
12/2/2019,1.29732E+13
12/3/2019,1.29732E+13
12/4/2019,1.29732E+13
12/5/2019,1.29732E+13
12/6/2019,1.28768E+13
12/7/2019,1.28768E+13
12/8/2019,1.28768E+13
12/9/2019,1.28768E+13
12/10/2019,1.28768E+13
12/11/2019,1.28768E+13
12/12/2019,1.28768E+13
12/13/2019,1.28768E+13
12/14/2019,1.28768E+13
12/15/2019,1.28768E+13
12/16/2019,1.28768E+13
12/17/2019,1.28768E+13
12/18/2019,1.28768E+13
12/19/2019,1.28768E+13
12/20/2019,1.29486E+13
12/21/2019,1.29486E+13
12/22/2019,1.29486E+13
12/23/2019,1.29486E+13
12/24/2019,1.29486E+13
12/25/2019,1.29486E+13
12/26/2019,1.29486E+13
12/27/2019,1.29486E+13
12/28/2019,1.29486E+13
12/29/2019,1.29486E+13
12/30/2019,1.29486E+13
12/31/2019,1.29486E+13
1/1/2020,1.29486E+13
1/2/2020,1.37988E+13
1/3/2020,1.37988E+13
1/4/2020,1.37988E+13
1/5/2020,1.37988E+13
1/6/2020,1.37988E+13
1/7/2020,1.37988E+13
1/8/2020,1.37988E+13
1/9/2020,1.37988E+13
1/10/2020,1.37988E+13
1/11/2020,1.37988E+13
1/12/2020,1.37988E+13
1/13/2020,1.37988E+13
1/14/2020,1.37988E+13
1/15/2020,1.47764E+13
1/16/2020,1.47764E+13
1/17/2020,1.47764E+13
1/18/2020,1.47764E+13
1/19/2020,1.47764E+13
1/20/2020,1.47764E+13
1/21/2020,1.47764E+13
1/22/2020,1.47764E+13
1/23/2020,1.47764E+13
1/24/2020,1.47764E+13
1/25/2020,1.47764E+13
1/26/2020,1.47764E+13
1/27/2020,1.47764E+13
1/28/2020,1.47764E+13
1/29/2020,1.54661E+13
1/30/2020,1.54661E+13
1/31/2020,1.54661E+13
2/1/2020,1.54661E+13
2/2/2020,1.54661E+13
2/3/2020,1.54661E+13
2/4/2020,1.54661E+13
2/5/2020,1.54661E+13
2/6/2020,1.54661E+13
2/7/2020,1.54661E+13
2/8/2020,1.54661E+13
2/9/2020,1.54661E+13
2/10/2020,1.54661E+13
